Customer_ID,Age,Gender,City,Annual_Income,Customer_Segment,Purchase_Frequency,Avg_Order_Value,Total_Annual_Spend,Preferred_Category,Device_Used,Payment_Method,Avg_Session_Duration_Min,Pages_Per_Session,Cart_Abandonment_Rate,Items_Returned,Return_Rate,Discount_Usage,Review_Given,Avg_Rating_Given,Days_Since_Last_Purchase,Wishlist_Items,Newsletter_Subscribed,Membership_Tier
CUST00469,24,Female,Ahmedabad,51763,Regular,3,2017.63,5695.83,Home & Kitchen,Mobile,UPI,11.8,6.2,0.38,0,0.11,Never,0,,87,1,No,Bronze
CUST00470,39,Male,Bangalore,43140,Churned,1,551.18,508.77,Sports,Mobile,Debit Card,5.7,8.0,0.83,0,0.17,Never,1,4.6,55,2,No,None
CUST00471,21,Female,Ahmedabad,23511,Occasional,5,960.64,3902.16,Beauty,Tablet,Debit Card,1.0,6.0,0.59,0,0.01,Rarely,0,,211,5,Yes,Bronze
CUST00472,34,Female,Delhi,128308,Premium,18,529.0,8166.5,Toys,Desktop,Wallet,21.0,2.8,0.23,0,0.04,Never,1,2.9,6,8,Yes,Silver
CUST00473,40,Male,Delhi,42929,Churned,1,871.14,998.45,Home & Kitchen,Mobile,COD,9.9,6.6,0.64,0,0.21,Never,1,3.7,361,3,No,None
CUST00474,31,Female,Mumbai,39369,Occasional,1,4004.15,3557.17,Electronics,Desktop,Debit Card,5.3,5.3,0.47,0,0.08,Sometimes,0,,120,5,Yes,None
CUST00475,25,Male,Mumbai,31411,Churned,2,385.27,846.62,Clothing,Desktop,Wallet,4.4,10.4,0.66,0,0.22,Rarely,0,,230,1,No,None
CUST00476,30,Female,Bangalore,94828,Premium,13,1237.38,15051.94,Beauty,Desktop,UPI,7.2,4.7,0.25,0,0.03,Never,0,,38,14,Yes,Bronze
CUST00477,18,Male,Delhi,27486,Occasional,4,1358.95,6429.35,Sports,Mobile,Credit Card,8.0,3.0,0.59,0,0.04,Always,1,4.4,135,4,No,None
CUST00478,19,Other,Pune,55737,Regular,3,2548.38,7439.3,Home & Kitchen,Mobile,UPI,9.5,3.8,0.43,0,0.06,Sometimes,1,4.5,92,2,No,Silver
CUST00479,27,Male,Chennai,36703,Churned,2,499.37,839.55,Home & Kitchen,Desktop,Credit Card,12.2,7.4,0.62,0,0.22,Rarely,0,,99,2,No,None
CUST00480,23,Male,Ahmedabad,144576,Premium,16,1091.85,15561.12,Books,Mobile,Debit Card,20.3,5.9,0.29,0,0.06,Rarely,0,,16,14,Yes,None
CUST00481,24,Female,Bangalore,75388,Regular,3,2895.3,8964.2,Electronics,Desktop,Debit Card,9.2,7.2,0.34,0,0.13,Sometimes,1,2.6,109,12,Yes,Bronze
CUST00482,19,Female,Chennai,63137,Regular,7,344.52,2466.02,Toys,Desktop,Credit Card,5.3,7.1,0.2,0,0.12,Rarely,0,,72,4,No,None
CUST00483,18,Female,Delhi,38448,Occasional,4,343.08,1264.85,Clothing,Desktop,UPI,4.7,7.5,0.64,0,0.11,Rarely,0,,338,2,No,None
CUST00484,40,Male,Kolkata,38723,Occasional,2,222.03,449.01,Grocery,Tablet,Debit Card,4.1,4.5,0.57,0,0.07,Rarely,0,,96,0,No,Bronze
CUST00485,39,Female,Delhi,37079,Regular,4,261.98,1078.15,Books,Tablet,Debit Card,7.1,8.0,0.24,0,0.15,Never,0,,80,19,No,None
CUST00486,31,Female,Bangalore,43513,Regular,7,1520.04,10766.99,Clothing,Mobile,Credit Card,5.5,4.7,0.44,0,0.11,Rarely,1,5.0,111,8,Yes,Bronze
CUST00487,46,Female,Bangalore,29696,Occasional,1,1682.23,1976.31,Sports,Desktop,Wallet,8.0,7.1,0.5,0,0.09,Rarely,1,4.5,282,5,Yes,None
CUST00488,30,Male,Mumbai,68570,Regular,3,373.33,912.11,Home & Kitchen,Mobile,Wallet,6.5,2.8,0.38,0,0.14,Never,0,,148,4,No,Silver
CUST00489,35,Female,Hyderabad,38291,Regular,7,2133.52,16063.23,Home & Kitchen,Desktop,Debit Card,1.0,4.4,0.41,0,0.1,Always,1,4.5,163,19,Yes,Bronze
CUST00490,33,Female,Bangalore,19046,Churned,1,181.01,149.47,Beauty,Desktop,UPI,6.5,5.6,0.69,0,0.21,Sometimes,0,,333,4,No,None
CUST00491,49,Female,Mumbai,20743,Occasional,3,4332.05,12729.94,Electronics,Mobile,Debit Card,8.4,6.3,0.56,0,0.07,Rarely,0,,251,5,Yes,Bronze
CUST00492,48,Female,Pune,40676,Churned,1,860.97,840.42,Sports,Desktop,Debit Card,8.6,6.1,0.87,0,0.14,Sometimes,0,,52,5,Yes,Bronze
CUST00493,30,Female,Mumbai,138915,Premium,16,7379.7,132361.28,Sports,Tablet,UPI,22.3,6.2,0.18,0,0.04,Never,1,5.0,21,13,No,Bronze
CUST00494,60,Female,Ahmedabad,38777,Occasional,2,642.89,1303.72,Toys,Desktop,Credit Card,3.3,1.6,0.49,0,0.09,Sometimes,0,,52,2,No,Bronze
CUST00495,28,Other,Mumbai,41638,Occasional,4,275.22,1307.57,Clothing,Mobile,COD,9.3,6.9,0.49,0,0.08,Rarely,0,,276,3,Yes,Bronze
CUST00496,20,Female,Mumbai,38406,Occasional,1,684.35,806.46,Clothing,Mobile,Debit Card,13.4,7.6,0.52,0,0.11,Always,0,,231,5,Yes,None
CUST00497,32,Female,Hyderabad,21148,Churned,2,139.16,241.45,Books,Tablet,Debit Card,5.2,2.7,0.67,0,0.17,Sometimes,0,,36,4,No,None
CUST00498,24,Female,Chennai,68545,Regular,7,1898.7,12795.52,Clothing,Desktop,Debit Card,7.8,6.5,0.31,0,0.1,Never,0,,147,11,Yes,Bronze
CUST00499,48,Female,Bangalore,115056,Premium,15,4713.71,75444.21,Sports,Mobile,Credit Card,18.5,2.7,0.06,1,0.08,Never,1,2.6,46,9,No,Gold
CUST00500,18,Female,Bangalore,73797,Regular,5,498.02,2743.52,Clothing,Mobile,UPI,8.2,6.1,0.39,0,0.12,Never,1,3.0,69,11,Yes,Bronze
CUST00501,20,Male,Bangalore,65220,Regular,10,2388.3,21008.17,Electronics,Desktop,Wallet,3.1,5.7,0.43,1,0.11,Sometimes,0,,51,18,No,None
CUST00502,31,Male,Kolkata,45083,Occasional,2,849.98,1996.68,Beauty,Mobile,UPI,14.7,5.0,0.5,0,0.04,Sometimes,1,4.5,313,2,No,None
CUST00503,41,Female,Pune,45102,Occasional,5,1709.38,7722.78,Electronics,Tablet,COD,5.7,4.5,0.44,0,0.06,Always,0,,215,0,No,None
CUST00504,43,Female,Pune,21112,Occasional,4,327.88,1248.39,Beauty,Mobile,UPI,8.8,6.0,0.61,0,0.1,Always,0,,202,2,No,None
CUST00505,32,Male,Ahmedabad,34834,Occasional,2,3916.27,8779.78,Electronics,Tablet,Debit Card,8.9,7.4,0.6,0,0.06,Always,0,,68,4,Yes,None
CUST00506,28,Male,Kolkata,22259,Occasional,5,139.25,651.65,Home & Kitchen,Desktop,COD,14.8,8.4,0.5,0,0.09,Never,1,4.8,163,0,Yes,Bronze
CUST00507,34,Other,Delhi,42939,Occasional,3,501.84,1582.77,Electronics,Mobile,Wallet,8.9,4.3,0.56,0,0.06,Rarely,1,3.3,45,1,No,Bronze
CUST00508,26,Female,Hyderabad,63490,Regular,8,476.67,4256.13,Grocery,Desktop,COD,6.5,2.4,0.35,0,0.11,Sometimes,0,,153,18,Yes,Bronze
CUST00509,34,Male,Bangalore,38450,Regular,3,372.6,994.13,Books,Desktop,COD,1.0,4.9,0.31,0,0.12,Rarely,0,,43,18,Yes,None
CUST00510,39,Male,Kolkata,28323,Occasional,1,1763.14,1676.08,Sports,Mobile,Wallet,10.1,3.6,0.67,0,0.05,Rarely,1,4.2,284,0,No,None
CUST00511,31,Female,Mumbai,45752,Occasional,4,1367.14,4509.46,Home & Kitchen,Desktop,Credit Card,5.1,6.2,0.55,0,0.07,Sometimes,1,3.9,285,5,No,None
CUST00512,50,Male,Hyderabad,40969,Churned,2,754.24,1803.96,Sports,Desktop,UPI,4.6,4.4,0.82,0,0.24,Rarely,0,,284,4,Yes,None
CUST00513,26,Female,Mumbai,37324,Regular,5,1603.51,8352.62,Clothing,Mobile,Debit Card,4.5,7.0,0.26,0,0.13,Always,0,,55,6,No,Bronze
CUST00514,23,Male,Bangalore,20554,Churned,2,320.64,723.46,Electronics,Mobile,UPI,3.3,7.5,0.74,0,0.18,Never,1,4.0,110,3,No,None
CUST00515,51,Female,Chennai,122580,Premium,20,1106.14,22846.72,Books,Desktop,Debit Card,14.4,6.4,0.19,0,0.03,Never,0,,11,2,Yes,Bronze
CUST00516,33,Male,Bangalore,52369,Regular,7,1454.26,10953.82,Clothing,Desktop,Debit Card,17.8,6.5,0.33,0,0.09,Sometimes,0,,78,19,No,Bronze
CUST00517,44,Female,Chennai,61998,Regular,6,4728.63,27168.87,Electronics,Mobile,UPI,9.5,6.2,0.31,0,0.1,Sometimes,0,,73,13,Yes,None
CUST00518,33,Male,Chennai,57896,Regular,4,217.95,914.4,Books,Desktop,UPI,6.7,9.5,0.33,0,0.12,Always,0,,87,2,Yes,Gold
CUST00519,39,Female,Delhi,51216,Regular,5,533.91,2416.46,Toys,Mobile,Wallet,10.0,6.1,0.28,0,0.16,Rarely,0,,104,9,No,None
CUST00520,29,Male,Delhi,30905,Occasional,5,3803.07,22372.97,Electronics,Mobile,UPI,4.3,5.6,0.58,0,0.1,Sometimes,0,,91,5,Yes,Bronze
CUST00521,36,Male,Chennai,45810,Occasional,2,990.77,2329.59,Clothing,Desktop,COD,7.5,1.6,0.62,0,0.11,Never,0,,284,1,No,None
CUST00522,43,Male,Chennai,47451,Occasional,2,205.72,452.72,Grocery,Mobile,Credit Card,6.4,4.1,0.59,0,0.04,Always,1,3.0,172,4,Yes,Bronze
CUST00523,32,Female,Ahmedabad,36327,Occasional,2,4485.34,9854.91,Electronics,Mobile,Credit Card,13.5,8.7,0.54,0,0.08,Rarely,1,4.5,102,0,Yes,None
CUST00524,37,Female,Bangalore,54785,Regular,7,610.24,4243.7,Clothing,Desktop,Wallet,8.3,8.5,0.14,0,0.07,Sometimes,1,3.3,147,18,Yes,None
CUST00525,31,Male,Hyderabad,48656,Regular,6,671.12,3854.0,Clothing,Desktop,Credit Card,2.7,4.7,0.46,0,0.13,Sometimes,0,,148,8,Yes,Bronze
CUST00526,18,Female,Pune,69444,Regular,3,417.49,1452.23,Beauty,Tablet,Debit Card,5.3,2.7,0.44,0,0.1,Sometimes,1,2.8,100,2,No,None
CUST00527,25,Female,Chennai,47182,Regular,5,1861.81,9677.31,Clothing,Mobile,Credit Card,1.0,9.6,0.33,0,0.1,Sometimes,1,3.5,139,13,No,Bronze
CUST00528,35,Male,Delhi,45605,Occasional,2,315.62,740.3,Books,Desktop,UPI,7.4,8.4,0.45,0,0.06,Rarely,1,4.0,357,2,Yes,None
CUST00529,41,Female,Kolkata,41064,Churned,2,389.91,824.53,Clothing,Desktop,Wallet,8.3,5.4,0.57,0,0.21,Rarely,1,3.3,252,5,No,None
CUST00530,38,Male,Bangalore,54841,Regular,3,987.37,2847.78,Home & Kitchen,Desktop,COD,2.3,10.6,0.34,0,0.11,Rarely,1,5.0,126,15,No,None
CUST00531,33,Female,Ahmedabad,143667,Premium,20,1850.53,39252.29,Beauty,Mobile,Credit Card,9.0,1.9,0.13,1,0.05,Sometimes,0,,37,16,Yes,Silver
CUST00532,38,Female,Bangalore,36171,Occasional,4,1174.84,5028.27,Beauty,Mobile,COD,8.2,1.6,0.44,0,0.15,Always,0,,242,5,No,None
CUST00533,25,Male,Chennai,47725,Regular,8,1334.32,9288.33,Clothing,Mobile,Credit Card,2.6,7.8,0.37,1,0.15,Rarely,0,,40,0,Yes,None
CUST00534,29,Male,Hyderabad,60827,Regular,6,149.75,768.97,Grocery,Mobile,Debit Card,9.9,1.0,0.38,0,0.13,Rarely,0,,114,8,Yes,Silver
CUST00535,29,Male,Ahmedabad,41869,Occasional,4,779.64,2977.64,Clothing,Desktop,COD,6.3,7.4,0.45,0,0.14,Sometimes,0,,202,0,No,None
CUST00536,23,Male,Bangalore,42656,Churned,1,176.66,192.24,Beauty,Desktop,COD,10.5,7.6,0.68,0,0.13,Sometimes,1,5.0,308,1,No,Silver
CUST00537,26,Male,Kolkata,73305,Regular,9,5839.31,58403.25,Electronics,Desktop,Debit Card,8.7,4.9,0.28,0,0.08,Rarely,1,3.9,47,1,No,None
CUST00538,41,Female,Mumbai,42710,Occasional,2,189.8,305.46,Books,Mobile,Credit Card,12.3,5.0,0.61,0,0.06,Never,1,4.0,188,4,Yes,Bronze
CUST00539,38,Male,Mumbai,32142,Occasional,1,588.78,677.22,Clothing,Desktop,Debit Card,2.9,7.0,0.47,0,0.1,Sometimes,0,,346,0,No,Bronze
CUST00540,35,Female,Chennai,46390,Regular,5,2179.1,11494.23,Clothing,Mobile,UPI,8.4,3.9,0.37,0,0.11,Rarely,0,,48,11,Yes,None
CUST00541,38,Male,Pune,43508,Occasional,5,1012.51,5000.69,Home & Kitchen,Desktop,Debit Card,6.5,9.4,0.51,0,0.09,Rarely,1,2.9,219,1,Yes,None
CUST00542,34,Male,Delhi,70203,Regular,9,2059.38,21281.19,Clothing,Tablet,Debit Card,6.9,8.2,0.51,1,0.14,Rarely,1,2.6,165,17,Yes,Bronze
CUST00543,40,Female,Ahmedabad,136025,Premium,15,1352.21,19212.83,Clothing,Desktop,Debit Card,19.3,5.8,0.19,0,0.05,Never,0,,19,1,No,None
CUST00544,44,Other,Delhi,74215,Regular,9,743.95,5973.12,Beauty,Desktop,UPI,7.6,4.9,0.34,0,0.1,Sometimes,0,,75,8,No,Silver
CUST00545,25,Male,Hyderabad,29135,Occasional,3,226.9,753.65,Books,Mobile,UPI,14.6,5.4,0.63,0,0.03,Rarely,1,4.2,144,3,Yes,Bronze
CUST00546,36,Female,Ahmedabad,44525,Regular,3,892.42,2787.87,Beauty,Mobile,Debit Card,4.1,6.0,0.39,0,0.15,Sometimes,0,,69,12,Yes,None
CUST00547,24,Male,Hyderabad,108292,Premium,13,5855.49,77308.33,Clothing,Mobile,Debit Card,11.0,7.3,0.33,0,0.03,Sometimes,0,,4,14,No,Silver
CUST00548,21,Male,Chennai,48636,Occasional,2,4033.86,8304.5,Electronics,Tablet,COD,14.6,5.2,0.48,0,0.1,Sometimes,1,3.8,130,1,Yes,None
CUST00549,53,Male,Delhi,100717,Premium,12,5123.46,62353.6,Sports,Tablet,UPI,11.2,7.2,0.24,0,0.06,Never,1,2.8,31,3,No,None
CUST00550,42,Male,Mumbai,39337,Occasional,1,338.54,353.44,Toys,Mobile,COD,3.8,5.6,0.56,0,0.14,Sometimes,1,4.0,149,2,No,None
CUST00551,30,Male,Mumbai,36389,Occasional,3,369.69,979.23,Beauty,Mobile,COD,14.3,4.3,0.56,0,0.13,Rarely,0,,317,2,Yes,Bronze
CUST00552,18,Female,Chennai,36329,Churned,1,80.95,79.0,Toys,Desktop,Credit Card,14.2,4.2,0.56,0,0.2,Rarely,0,,112,2,Yes,None
CUST00553,24,Female,Hyderabad,61159,Regular,3,1102.79,2830.0,Clothing,Mobile,Credit Card,4.8,4.1,0.3,0,0.12,Sometimes,1,4.7,173,6,No,Silver
CUST00554,27,Other,Ahmedabad,48562,Regular,3,7061.6,25217.93,Electronics,Tablet,Wallet,10.1,6.0,0.34,0,0.12,Sometimes,1,3.2,133,13,No,None
CUST00555,40,Male,Kolkata,63883,Regular,9,3121.11,29339.31,Electronics,Mobile,Credit Card,9.4,1.7,0.43,1,0.15,Always,0,,116,6,Yes,Silver
CUST00556,30,Male,Mumbai,29303,Churned,2,2342.77,4567.8,Electronics,Mobile,COD,6.8,1.0,0.62,0,0.19,Rarely,1,3.8,77,1,No,Bronze
CUST00557,30,Male,Mumbai,36431,Occasional,2,388.98,631.42,Books,Mobile,Credit Card,6.7,1.0,0.41,0,0.11,Rarely,0,,217,5,Yes,None
CUST00558,30,Male,Mumbai,23969,Churned,2,122.55,235.27,Grocery,Mobile,UPI,12.1,7.5,0.68,0,0.17,Rarely,1,3.8,293,2,Yes,None
CUST00559,22,Male,Hyderabad,41146,Churned,2,731.88,1311.83,Clothing,Tablet,UPI,5.4,5.1,0.7,0,0.22,Rarely,0,,195,3,No,Bronze
CUST00560,33,Female,Delhi,36543,Occasional,3,129.96,376.47,Grocery,Desktop,Wallet,4.2,1.6,0.54,0,0.07,Always,0,,242,2,Yes,None
CUST00561,32,Male,Kolkata,52199,Regular,7,5835.64,36398.46,Electronics,Mobile,Wallet,9.7,5.4,0.34,0,0.1,Never,1,3.7,79,1,No,Silver
CUST00562,43,Other,Kolkata,25561,Churned,2,539.6,1233.72,Electronics,Desktop,Credit Card,9.3,5.5,0.8,0,0.17,Never,1,3.7,208,0,No,None
CUST00563,57,Female,Ahmedabad,38103,Regular,5,500.26,2096.1,Clothing,Mobile,Debit Card,1.9,8.1,0.26,0,0.15,Rarely,0,,54,15,No,None
CUST00564,49,Other,Ahmedabad,123985,Premium,16,5656.74,92266.77,Clothing,Mobile,Wallet,7.8,5.3,0.22,0,0.03,Never,0,,18,4,Yes,Gold
CUST00565,23,Male,Chennai,22502,Occasional,3,782.26,1986.02,Beauty,Desktop,Credit Card,3.5,6.0,0.52,0,0.08,Always,0,,122,5,Yes,None
CUST00566,53,Male,Chennai,42139,Regular,3,1574.54,5334.67,Clothing,Desktop,Wallet,10.1,6.2,0.18,0,0.08,Never,1,3.9,171,13,No,Bronze
CUST00567,36,Female,Pune,135727,Premium,20,3654.42,76370.38,Home & Kitchen,Desktop,Debit Card,11.5,12.5,0.02,0,0.04,Sometimes,1,3.7,47,5,No,Silver
CUST00568,24,Male,Bangalore,27613,Occasional,4,4200.88,16549.9,Electronics,Mobile,Debit Card,8.1,9.8,0.53,0,0.13,Never,0,,224,5,No,Bronze
CUST00569,50,Other,Chennai,64391,Regular,7,3811.39,30920.63,Sports,Mobile,UPI,8.9,1.5,0.25,1,0.15,Rarely,1,2.8,100,0,Yes,None
CUST00570,30,Female,Ahmedabad,60568,Regular,9,523.67,5510.21,Home & Kitchen,Mobile,UPI,8.1,1.0,0.5,0,0.08,Always,0,,57,5,Yes,None
CUST00571,33,Female,Delhi,43682,Regular,6,274.05,1730.34,Books,Mobile,COD,5.6,4.6,0.26,0,0.12,Rarely,1,4.5,168,15,Yes,Gold
CUST00572,34,Female,Pune,27055,Occasional,3,1496.49,3698.99,Clothing,Mobile,UPI,8.8,6.0,0.54,0,0.13,Sometimes,1,4.6,351,1,Yes,None
CUST00573,28,Male,Pune,21397,Occasional,3,2004.0,5163.94,Sports,Desktop,Credit Card,1.0,1.0,0.49,0,0.07,Sometimes,1,3.5,105,4,No,None
CUST00574,26,Other,Pune,89846,Premium,11,3505.52,44489.76,Clothing,Desktop,Credit Card,10.6,8.7,0.22,0,0.01,Rarely,1,3.1,4,19,No,Bronze
CUST00575,37,Female,Delhi,113804,Premium,18,4943.57,73914.57,Clothing,Mobile,Credit Card,7.0,5.6,0.31,1,0.1,Never,0,,10,10,No,Gold
CUST00576,36,Female,Pune,43997,Regular,9,1672.19,15346.4,Clothing,Mobile,Wallet,1.9,6.7,0.38,0,0.11,Always,0,,172,17,No,Silver
CUST00577,18,Other,Bangalore,30421,Occasional,1,344.84,283.02,Books,Tablet,Credit Card,7.8,4.7,0.48,0,0.12,Always,1,5.0,345,3,No,None
CUST00578,31,Male,Mumbai,73651,Regular,5,1838.32,9190.59,Beauty,Desktop,Credit Card,12.5,6.1,0.32,0,0.07,Sometimes,0,,65,15,Yes,None
CUST00579,20,Male,Hyderabad,32054,Occasional,1,3468.76,4037.04,Electronics,Mobile,Debit Card,3.8,6.3,0.52,0,0.08,Always,0,,225,5,Yes,None
CUST00580,35,Male,Pune,24914,Occasional,2,688.67,1443.61,Home & Kitchen,Tablet,Credit Card,10.3,5.0,0.53,0,0.06,Sometimes,0,,52,1,Yes,Gold
CUST00581,28,Male,Mumbai,146240,Premium,9,3095.61,25446.98,Home & Kitchen,Mobile,Credit Card,12.4,6.5,0.16,1,0.12,Rarely,0,,16,18,Yes,Bronze
CUST00582,30,Female,Pune,42012,Regular,10,1919.24,17164.42,Beauty,Mobile,Wallet,13.5,7.4,0.33,1,0.11,Sometimes,0,,77,10,Yes,Silver
CUST00583,32,Female,Mumbai,61191,Regular,9,872.22,6947.41,Toys,Mobile,Wallet,5.4,6.4,0.31,0,0.11,Sometimes,0,,36,13,Yes,None
CUST00584,45,Male,Delhi,23060,Churned,1,410.34,427.43,Sports,Mobile,UPI,12.8,8.7,0.65,0,0.2,Never,1,2.9,207,2,No,None
CUST00585,42,Female,Bangalore,39001,Churned,1,266.1,313.46,Home & Kitchen,Mobile,Debit Card,2.1,4.3,0.51,0,0.18,Rarely,0,,170,5,No,None
CUST00586,33,Female,Chennai,77238,Regular,3,2114.97,7194.29,Home & Kitchen,Desktop,UPI,11.0,6.5,0.4,0,0.16,Always,0,,100,5,No,None
CUST00587,34,Female,Mumbai,70082,Regular,6,629.23,3548.35,Beauty,Mobile,Debit Card,5.4,8.4,0.4,0,0.12,Rarely,1,3.4,57,18,No,None
CUST00588,19,Female,Mumbai,139127,Premium,15,4241.01,54155.58,Electronics,Mobile,Credit Card,2.6,7.0,0.16,0,0.04,Never,0,,2,20,Yes,Gold
CUST00589,35,Male,Pune,22371,Occasional,1,230.74,184.83,Sports,Desktop,Debit Card,9.6,5.2,0.6,0,0.07,Sometimes,0,,47,4,Yes,Gold
CUST00590,32,Male,Hyderabad,35152,Occasional,4,787.42,3375.3,Toys,Tablet,UPI,7.5,4.3,0.45,0,0.09,Sometimes,0,,43,0,No,None
CUST00591,31,Female,Hyderabad,27993,Occasional,2,2014.46,4586.82,Sports,Mobile,Wallet,13.4,5.5,0.55,0,0.08,Sometimes,1,3.5,135,0,Yes,Bronze
CUST00592,35,Male,Kolkata,142164,Premium,16,4523.33,83597.23,Home & Kitchen,Mobile,Wallet,13.7,2.1,0.01,0,0.05,Never,0,,44,2,No,None
CUST00593,30,Male,Hyderabad,104063,Premium,10,2335.74,22122.02,Sports,Mobile,Debit Card,20.2,4.3,0.07,0,0.07,Rarely,0,,51,5,Yes,None
CUST00594,31,Male,Delhi,27942,Occasional,2,1372.54,2702.81,Home & Kitchen,Desktop,Debit Card,13.9,4.8,0.49,0,0.08,Sometimes,1,3.9,146,3,No,None
CUST00595,27,Male,Delhi,71005,Regular,3,924.84,2931.36,Electronics,Mobile,Debit Card,11.3,3.8,0.32,0,0.14,Always,0,,89,15,No,None
CUST00596,35,Male,Pune,36370,Occasional,4,1710.65,5681.73,Sports,Mobile,Debit Card,8.9,5.0,0.58,0,0.05,Rarely,0,,148,3,Yes,None
CUST00597,20,Male,Ahmedabad,70075,Regular,3,638.87,2205.06,Books,Mobile,Credit Card,19.1,4.5,0.29,0,0.12,Rarely,0,,113,13,Yes,None
CUST00598,38,Female,Bangalore,41014,Regular,8,631.47,5229.71,Books,Desktop,UPI,10.8,7.1,0.34,0,0.11,Rarely,0,,131,6,Yes,Silver
CUST00599,40,Male,Bangalore,75279,Regular,8,1251.94,11282.41,Electronics,Tablet,COD,7.9,5.7,0.24,0,0.09,Sometimes,1,3.5,34,2,No,None
CUST00600,20,Female,Ahmedabad,69251,Regular,6,489.09,2453.93,Beauty,Desktop,Credit Card,15.8,5.0,0.42,0,0.15,Always,1,3.7,144,10,No,None
CUST00601,18,Female,Pune,109176,Premium,13,1484.72,15677.92,Beauty,Desktop,Credit Card,15.6,3.4,0.17,0,0.07,Rarely,1,4.5,36,8,Yes,Gold
CUST00602,40,Female,Chennai,41293,Occasional,3,4428.77,14578.19,Electronics,Mobile,Wallet,11.0,6.7,0.67,0,0.12,Sometimes,0,,157,5,Yes,None
CUST00603,36,Other,Kolkata,43515,Occasional,2,1826.4,3339.87,Sports,Mobile,Debit Card,7.5,7.3,0.74,0,0.05,Rarely,0,,240,3,Yes,Bronze
CUST00604,32,Male,Bangalore,35609,Occasional,4,612.57,2452.37,Clothing,Desktop,Credit Card,6.3,8.2,0.52,0,0.05,Always,1,3.0,112,4,No,None
CUST00605,33,Female,Kolkata,147003,Premium,8,3326.86,31642.94,Clothing,Mobile,Credit Card,15.2,5.8,0.27,0,0.03,Always,0,,37,1,No,Bronze
CUST00606,38,Male,Hyderabad,37191,Churned,1,464.4,391.38,Home & Kitchen,Desktop,Debit Card,6.1,7.1,0.71,0,0.21,Sometimes,0,,112,3,No,Bronze
CUST00607,20,Male,Delhi,66861,Regular,7,1748.89,10403.19,Beauty,Desktop,Credit Card,2.1,4.0,0.46,0,0.08,Always,1,4.4,145,8,Yes,None
CUST00608,28,Male,Delhi,55404,Regular,8,847.56,6280.66,Clothing,Mobile,Debit Card,2.0,1.7,0.26,0,0.12,Rarely,1,3.5,156,0,Yes,None
CUST00609,20,Male,Mumbai,32352,Occasional,2,1353.02,2644.36,Electronics,Mobile,Debit Card,4.1,4.5,0.59,0,0.1,Never,0,,113,0,Yes,None
CUST00610,49,Female,Mumbai,69553,Regular,3,1756.17,4598.11,Beauty,Desktop,Credit Card,1.0,9.1,0.31,0,0.13,Rarely,0,,158,19,Yes,Silver
CUST00611,40,Male,Pune,114669,Premium,18,13987.25,227579.92,Electronics,Desktop,Debit Card,1.0,2.6,0.16,1,0.1,Rarely,0,,4,17,No,Bronze
CUST00612,18,Male,Mumbai,19130,Churned,2,1389.48,3074.88,Electronics,Mobile,Credit Card,11.5,3.2,0.91,0,0.21,Rarely,0,,79,3,No,None
CUST00613,49,Female,Kolkata,36265,Churned,1,349.97,297.69,Beauty,Desktop,Debit Card,10.9,8.1,0.73,0,0.16,Sometimes,1,3.3,272,5,No,None
CUST00614,32,Male,Chennai,62297,Regular,8,1071.63,9611.21,Toys,Mobile,Wallet,10.8,9.1,0.29,1,0.16,Sometimes,1,4.5,160,1,Yes,None
CUST00615,27,Female,Ahmedabad,47449,Regular,4,724.88,2781.76,Beauty,Desktop,Credit Card,8.5,6.2,0.41,0,0.15,Rarely,0,,180,9,No,Bronze
CUST00616,29,Male,Mumbai,39979,Regular,5,974.72,5023.53,Beauty,Mobile,Debit Card,12.2,7.8,0.22,0,0.13,Never,0,,108,9,No,Bronze
CUST00617,23,Female,Bangalore,38526,Churned,1,50,55.16,Grocery,Desktop,Debit Card,7.2,9.9,0.73,0,0.24,Never,0,,154,1,No,None
CUST00618,30,Female,Chennai,128262,Premium,20,1459.27,31703.79,Toys,Mobile,Credit Card,1.0,8.3,0.1,1,0.06,Never,0,,53,3,Yes,None
CUST00619,26,Female,Ahmedabad,50131,Regular,9,845.81,7195.87,Clothing,Desktop,Debit Card,8.8,5.9,0.46,1,0.18,Rarely,0,,60,1,No,None
CUST00620,45,Female,Chennai,39421,Occasional,3,617.89,1979.38,Home & Kitchen,Mobile,Debit Card,3.4,13.1,0.46,0,0.08,Rarely,0,,240,4,Yes,Bronze
CUST00621,34,Male,Bangalore,58691,Regular,10,6293.29,72313.73,Electronics,Tablet,Wallet,11.7,3.7,0.52,1,0.1,Sometimes,1,4.2,101,6,Yes,Bronze
CUST00622,38,Male,Ahmedabad,47607,Occasional,4,749.25,3268.98,Beauty,Mobile,Wallet,4.5,9.5,0.64,0,0.07,Rarely,1,3.3,190,2,Yes,Bronze
CUST00623,38,Female,Mumbai,38256,Regular,6,1158.78,6400.26,Clothing,Mobile,UPI,3.8,4.2,0.32,0,0.12,Rarely,1,4.4,107,4,Yes,Bronze
CUST00624,18,Male,Chennai,29800,Occasional,2,487.47,922.07,Home & Kitchen,Mobile,UPI,6.9,9.6,0.58,0,0.05,Sometimes,0,,169,4,Yes,None
CUST00625,37,Male,Delhi,47465,Regular,7,3835.37,25466.34,Electronics,Desktop,Wallet,2.0,8.6,0.27,0,0.12,Rarely,0,,57,0,Yes,None
